"Date","Geo Port","Inflation"
"1973-01-19",16267.49,11289.47
"1973-01-22",16213.34,11292.03
"1973-01-23",16309.45,11292.89
"1973-01-24",16083.45,11293.75
"1973-01-26",16012.18,11295.46
"1973-01-29",15848.05,11298.02
"1973-01-30",15900.89,11298.88
"1973-01-31",15929.79,11299.73
"1973-02-01",15786.49,11302.58
"1973-02-02",15712.43,11305.42
"1973-02-05",15823.35,11313.94
"1973-02-06",16029.36,11316.79
"1973-02-07",15954.72,11319.63
"1973-02-08",15946.34,11322.47
"1973-02-09",16174.25,11325.31
"1973-02-12",16476.42,11333.84
"1973-02-13",16673.81,11336.68
"1973-02-14",16600.3,11339.52
"1973-02-15",16478.82,11342.36
"1973-02-16",16587.61,11345.21
"1973-02-20",16752.27,11356.57
"1973-02-21",16778.82,11359.42
"1973-02-22",17096.25,11362.26
"1973-02-23",16980.69,11365.1
"1973-02-26",16712.12,11373.63
"1973-02-27",16637.74,11376.47
"1973-02-28",16775.65,11379.31
"1973-03-01",16667.99,11382.73
"1973-03-02",16814.4,11386.16
"1973-03-05",16698.84,11396.42
"1973-03-06",16781.3,11399.85
"1973-03-07",16889.9,11403.27
"1973-03-08",16877.37,11406.69
"1973-03-09",16834.92,11410.11
"1973-03-12",16839.92,11420.38
"1973-03-13",16819.63,11423.8
"1973-03-14",16952.04,11427.23
"1973-03-15",16872.99,11430.65
"1973-03-16",16819.77,11434.07
"1973-03-19",16637.92,11444.34
"1973-03-20",16505.39,11447.76
"1973-03-21",16275.73,11451.19
"1973-03-22",16155.31,11454.61
"1973-03-23",16353.61,11458.03
"1973-03-26",16645.21,11468.3
"1973-03-27",16944.13,11471.72
"1973-03-28",17008.06,11475.14
"1973-03-29",17194.4,11478.57
"1973-03-30",17009.22,11481.99
"1973-04-02",16814.73,11490.72
"1973-04-03",16669.08,11493.37
"1973-04-04",16569.23,11496.02
"1973-04-05",16466.55,11498.67
"1973-04-06",16533.07,11501.33
"1973-04-09",16707.6,11509.28
"1973-04-10",16940.25,11511.94
"1973-04-11",16984.06,11514.59
"1973-04-12",17021.23,11517.24
"1973-04-13",16879.47,11519.89
"1973-04-16",16709.91,11527.85
"1973-04-17",16668.56,11530.5
"1973-04-18",16776.32,11533.16
"1973-04-19",16802.37,11535.81
"1973-04-23",16751.07,11546.42
"1973-04-24",16517.15,11549.07
"1973-04-25",16086.17,11551.72
"1973-04-26",16262.14,11554.38
"1973-04-27",16025.76,11557.03
"1973-04-30",15943.13,11564.99
"1973-05-01",15917.5,11567.55
"1973-05-02",16085.58,11570.12
"1973-05-03",16380.16,11572.69
"1973-05-04",16512.87,11575.25
"1973-05-07",16472.38,11582.96
"1973-05-08",16636.79,11585.52
"1973-05-09",16520.56,11588.09
"1973-05-10",16463.65,11590.66
"1973-05-11",16371.6,11593.22
"1973-05-14",16216.09,11600.92
"1973-05-15",16622.23,11603.49
"1973-05-16",16497.97,11606.06
"1973-05-17",16194.72,11608.62
"1973-05-18",16135.01,11611.19
"1973-05-21",16192.94,11618.89
"1973-05-22",16293.89,11621.46
"1973-05-23",16361.5,11624.03
"1973-05-24",16754.74,11626.59
"1973-05-25",16718.56,11629.16
"1973-05-29",16791.1,11639.43
"1973-05-30",16664.58,11642
"1973-05-31",16613.14,11644.56
"1973-06-01",16614.67,11647.21
"1973-06-04",16719.53,11655.17
"1973-06-05",17030.71,11657.82
"1973-06-06",16774.27,11660.48
"1973-06-07",16868.05,11663.13
"1973-06-08",17005.86,11665.78
"1973-06-11",16867.12,11673.74
"1973-06-12",17166,11676.39
"1973-06-13",16945.17,11679.05
"1973-06-14",16847.99,11681.7
"1973-06-15",16708.73,11684.35
"1973-06-18",16585.66,11692.31
"1973-06-19",16665.03,11694.96
"1973-06-20",16767.19,11697.61
"1973-06-21",16630.7,11700.27
"1973-06-22",16593.58,11702.92
"1973-06-25",16283.84,11710.88
"1973-06-26",16590.81,11713.53
"1973-06-27",16658.63,11716.18
"1973-06-28",16811.71,11718.83
"1973-06-29",16850.65,11721.49
"1973-07-02",16587.25,11725.85
"1973-07-03",16387.58,11726.7
"1973-07-05",16450.37,11728.42
"1973-07-06",16574.42,11729.27
"1973-07-09",16742.71,11731.84
"1973-07-10",16705.5,11732.69
"1973-07-11",16777.09,11733.55
"1973-07-12",16743.41,11734.41
"1973-07-13",16654.98,11735.26
"1973-07-16",16803.07,11737.83
"1973-07-17",16886.99,11738.68
"1973-07-18",16893.53,11739.54
"1973-07-19",16814.19,11740.4
"1973-07-20",17036.17,11741.25
"1973-07-23",17024.09,11743.82
"1973-07-24",17111.15,11744.67
"1973-07-25",17227.27,11745.53
"1973-07-26",17269.53,11746.38
"1973-07-27",17067.96,11747.24
"1973-07-30",17075.2,11749.81
"1973-07-31",16866.11,11750.66
"1973-08-01",16744.01,11757.51
"1973-08-02",16659.08,11764.35
"1973-08-03",16526.79,11771.2
"1973-08-06",16547.29,11791.73
"1973-08-07",16514.77,11798.58
"1973-08-08",16292.78,11805.42
"1973-08-09",16262.84,11812.27
"1973-08-10",15937.8,11819.12
"1973-08-13",15430,11839.65
"1973-08-14",15054.57,11846.5
"1973-08-15",15080.97,11853.34
"1973-08-16",15389.16,11860.19
"1973-08-17",15440.62,11867.03
"1973-08-20",15473.48,11887.57
"1973-08-21",15204.12,11894.41
"1973-08-22",14996.15,11901.26
"1973-08-23",15115.48,11908.1
"1973-08-24",15246.38,11914.95
"1973-08-27",15388.03,11935.48
"1973-08-28",15577.81,11942.33
"1973-08-29",15858.89,11949.17
"1973-08-30",15808.11,11956.02
"1973-08-31",15784.9,11962.86
"1973-09-04",15835.89,11966.4
"1973-09-05",16067.15,11967.29
"1973-09-06",16172.74,11968.17
"1973-09-07",16180.52,11969.05
"1973-09-10",16043.73,11971.71
"1973-09-11",15732.59,11972.59
"1973-09-12",15627.99,11973.47
"1973-09-13",15549.33,11974.36
"1973-09-14",15786.56,11975.24
"1973-09-17",15920.94,11977.9
"1973-09-18",15912.4,11978.78
"1973-09-19",16065.62,11979.66
"1973-09-20",16261,11980.55
"1973-09-21",16346.12,11981.43
"1973-09-24",16241.8,11984.08
"1973-09-25",16395.68,11984.97
"1973-09-26",16564.33,11985.85
"1973-09-27",16537.08,11986.74
"1973-09-28",16452.95,11987.62
"1973-10-01",16218.48,11992.81
"1973-10-02",16356.17,11996.24
"1973-10-03",16426.19,11999.66
"1973-10-04",16419.4,12003.08
"1973-10-05",16606.48,12006.5
"1973-10-08",16735.43,12016.77
"1973-10-09",16772.92,12020.19
"1973-10-10",16761.39,12023.62
"1973-10-11",17074.81,12027.04
"1973-10-12",17134.44,12030.46
"1973-10-15",16841.49,12040.73
"1973-10-16",16788.5,12044.15
"1973-10-17",16764.86,12047.57
"1973-10-18",16741.14,12051
"1973-10-19",16735.2,12054.42
"1973-10-22",16610.67,12064.69
"1973-10-23",16751.15,12068.11
"1973-10-24",16729.77,12071.53
"1973-10-25",16774.7,12074.96
"1973-10-26",16898.13,12078.38
"1973-10-29",16697.14,12088.65
"1973-10-30",16361.17,12092.07
"1973-10-31",16306.15,12095.49
"1973-11-01",16102.55,12098.14
"1973-11-02",15970.38,12100.8
"1973-11-05",15598.17,12108.75
"1973-11-06",15627.83,12111.41
"1973-11-07",15742.39,12114.06
"1973-11-08",15875.31,12116.71
"1973-11-09",15599.62,12119.36
"1973-11-12",15480.71,12127.32
"1973-11-13",15496.81,12129.97
"1973-11-14",14944.29,12132.63
"1973-11-15",14949.83,12135.28
"1973-11-16",15093.01,12137.93
"1973-11-19",14534.48,12145.89
"1973-11-20",14237.76,12148.54
"1973-11-21",14381.59,12151.19
"1973-11-23",14131.27,12156.5
"1973-11-26",13716.64,12164.46
"1973-11-27",13664.59,12167.11
"1973-11-28",14208.31,12169.76
"1973-11-29",14137.12,12172.41
"1973-11-30",13956.61,12175.07
"1973-12-03",13647.69,12182.77
"1973-12-04",13710.53,12185.33
"1973-12-05",13402.19,12187.9
"1973-12-06",13710.47,12190.47
"1973-12-07",14052.22,12193.03
"1973-12-10",14071.54,12200.74
"1973-12-11",13851.96,12203.3
"1973-12-12",13432.46,12205.87
"1973-12-13",13264.18,12208.44
"1973-12-14",13453.19,12211
"1973-12-17",13582.37,12218.7
"1973-12-18",13794.41,12221.27
"1973-12-19",13864.2,12223.84
"1973-12-20",13800.09,12226.41
"1973-12-21",13485.91,12228.97
"1973-12-24",13349.19,12236.67
"1973-12-26",13517.53,12241.81
"1973-12-27",13894.27,12244.37
"1973-12-28",13953.35,12246.94
"1973-12-31",14096.92,12254.64
"1974-01-02",14145.33,12261.49
"1974-01-03",14547,12264.91
"1974-01-04",14383.61,12268.33
"1974-01-07",14215.88,12278.6
"1974-01-08",14101.99,12282.02
"1974-01-09",13872.27,12285.45
"1974-01-10",13776.94,12288.87
"1974-01-11",14056.95,12292.29
"1974-01-14",13926,12302.56
"1974-01-15",14088.42,12305.98
"1974-01-16",14358.16,12309.4
"1974-01-17",14705.42,12312.83
"1974-01-18",14603.9,12316.25
"1974-01-21",14513.91,12326.52
"1974-01-22",14608.27,12329.94
"1974-01-23",14631.67,12333.36
"1974-01-24",14667.02,12336.78
"1974-01-25",14717.94,12340.21
"1974-01-28",14667.6,12350.47
"1974-01-29",14710.77,12353.9
"1974-01-30",14790.87,12357.32
"1974-01-31",14736.04,12360.74
"1974-02-01",14434.62,12366.43
"1974-02-04",14229.63,12383.48
"1974-02-05",14273.16,12389.16
"1974-02-06",14264.62,12394.85
"1974-02-07",14336.04,12400.53
"1974-02-08",14462.09,12406.21
"1974-02-11",14357.26,12423.27
"1974-02-12",14262.56,12428.95
"1974-02-13",14291.2,12434.63
"1974-02-14",14340.05,12440.32
"1974-02-15",14561.71,12446
"1974-02-19",14750.33,12468.74
"1974-02-20",14950.13,12474.42
"1974-02-21",15149.64,12480.11
"1974-02-22",15363.45,12485.79
"1974-02-25",15474.82,12502.84
"1974-02-26",15613.71,12508.53
"1974-02-27",15651.25,12514.21
"1974-02-28",15516.9,12519.89
"1974-03-01",15358.38,12525.03
"1974-03-04",15232.86,12540.43
"1974-03-05",15296.54,12545.56
"1974-03-06",15508.61,12550.7
"1974-03-07",15520.77,12555.83
"1974-03-08",15688.49,12560.97
"1974-03-11",15842.81,12576.37
"1974-03-12",15899.88,12581.5
"1974-03-13",15781.94,12586.63
"1974-03-14",15799.54,12591.77
"1974-03-15",15735.72,12596.9
"1974-03-18",15489.71,12612.3
"1974-03-19",15517.58,12617.44
"1974-03-20",15734.79,12622.57
"1974-03-21",15655.61,12627.71
"1974-03-22",15707.49,12632.84
"1974-03-25",15834.48,12648.24
"1974-03-26",15670.58,12653.38
"1974-03-27",15547.4,12658.51
"1974-03-28",15279.72,12663.64
"1974-03-29",15125.04,12668.78
"1974-04-01",14993.65,12680.81
"1974-04-02",14952.96,12682.58
"1974-04-03",15069.62,12684.35
"1974-04-04",15038.4,12686.12
"1974-04-05",14820.43,12687.89
"1974-04-08",14630.7,12693.19
"1974-04-09",14755.86,12694.96
"1974-04-10",14758.25,12696.73
"1974-04-11",14782.93,12698.5
"1974-04-15",14878.92,12705.57
"1974-04-16",15149.06,12707.34
"1974-04-17",15318.12,12709.11
"1974-04-18",15367.87,12710.88
"1974-04-19",15253.94,12712.64
"1974-04-22",15164.95,12717.95
"1974-04-23",14872.4,12719.72
"1974-04-24",14590.24,12721.49
"1974-04-25",14381.59,12723.25
"1974-04-26",14595.76,12725.02
"1974-04-29",14493.85,12730.33
"1974-04-30",14572.15,12732.1
"1974-05-01",14813.15,12737.23
"1974-05-02",14892.45,12742.36
"1974-05-03",14725.38,12747.5
"1974-05-06",14655.42,12762.9
"1974-05-07",14420.48,12768.03
"1974-05-08",14235.45,12773.17
"1974-05-09",14459.77,12778.3
"1974-05-10",14426.95,12783.43
"1974-05-13",14268.34,12798.84
"1974-05-14",14266.69,12803.97
"1974-05-15",14061.94,12809.1
"1974-05-16",14001.52,12814.24
"1974-05-17",13941.79,12819.37
"1974-05-20",13815.83,12834.77
"1974-05-21",13815.21,12839.91
"1974-05-22",13834.85,12845.04
"1974-05-23",13809.42,12850.18
"1974-05-24",14071.31,12855.31
"1974-05-28",13754.14,12875.84
"1974-05-29",13474.11,12880.98
"1974-05-30",13719.87,12886.11
"1974-05-31",13647.86,12891.25
"1974-06-03",13862.71,12901.86
"1974-06-04",13984.77,12905.39
"1974-06-05",14222.03,12908.93
"1974-06-06",14371.19,12912.47
"1974-06-07",14250.15,12916
"1974-06-10",14449.45,12926.61
"1974-06-11",14258.03,12930.15
"1974-06-12",14213.58,12933.69
"1974-06-13",14324.5,12937.22
"1974-06-14",14359.95,12940.76
"1974-06-17",14174.42,12951.37
"1974-06-18",14051.16,12954.91
"1974-06-19",13910.51,12958.44
"1974-06-20",13693.26,12961.98
"1974-06-21",13476.88,12965.52
"1974-06-24",13445.79,12976.13
"1974-06-25",13523.7,12979.66
"1974-06-26",13198.19,12983.2
"1974-06-27",13024.83,12986.74
"1974-06-28",12852.64,12990.27
"1974-07-01",12830.17,13000.77
"1974-07-02",12489.11,13004.19
"1974-07-03",12314.42,13007.62
"1974-07-05",12165.28,13014.46
"1974-07-08",11937.46,13024.73
"1974-07-09",12065.06,13028.15
"1974-07-10",11909.05,13031.57
"1974-07-11",11884.07,13035
"1974-07-12",12336,13038.42
"1974-07-15",12390.57,13048.69
"1974-07-16",12390.05,13052.11
"1974-07-17",12505.6,13055.53
"1974-07-18",12473.63,13058.95
"1974-07-19",12455.96,13062.38
"1974-07-22",12390.42,13072.64
"1974-07-23",12412.03,13076.07
"1974-07-24",12571.24,13079.49
"1974-07-25",12530.76,13082.91
"1974-07-26",12379.97,13086.34
"1974-07-29",12495.89,13096.6
"1974-07-30",12373.67,13100.03
"1974-07-31",12206.98,13103.45
"1974-08-01",12141.84,13108.58
"1974-08-02",11935.54,13113.72
"1974-08-05",11911.63,13129.12
"1974-08-06",12170.24,13134.25
"1974-08-07",12494.11,13139.39
"1974-08-08",12286.69,13144.52
"1974-08-09",12344.78,13149.65
"1974-08-12",12150.44,13165.06
"1974-08-13",11994.13,13170.19
"1974-08-14",11883.59,13175.32
"1974-08-15",11727.64,13180.46
"1974-08-16",11750.46,13185.59
"1974-08-19",11590.57,13200.99
"1974-08-20",11600.09,13206.13
"1974-08-21",11354.88,13211.26
"1974-08-22",11144.29,13216.39
"1974-08-23",10871.74,13221.53
"1974-08-26",10887.78,13236.93
"1974-08-27",10568.92,13242.06
"1974-08-28",10564.53,13247.2
"1974-08-29",10464.7,13252.33
"1974-08-30",10751.05,13257.47
"1974-09-03",10597.96,13278.51
"1974-09-04",10425.43,13283.82
"1974-09-05",10629.82,13289.12
"1974-09-06",10658.86,13294.43
"1974-09-09",10552.82,13310.34
"1974-09-10",10354.69,13315.65
"1974-09-11",10300.56,13320.95
"1974-09-12",10030.89,13326.26
"1974-09-13",9808.24,13331.56
"1974-09-16",9968.93,13347.48
"1974-09-17",10053.73,13352.79
"1974-09-18",10073.37,13358.09
"1974-09-19",10460.4,13363.4
"1974-09-20",10434.73,13368.7
"1974-09-23",10426.56,13384.62
"1974-09-24",10188.49,13389.92
"1974-09-25",10157.68,13395.23
"1974-09-26",9927.27,13400.53
"1974-09-27",9763.35,13405.84
"1974-09-30",9641.33,13421.75
"1974-10-01",9666.62,13426.03
"1974-10-02",9753.99,13430.31
"1974-10-03",9577.65,13434.59
"1974-10-04",9669.88,13438.86
"1974-10-07",9889.96,13451.7
"1974-10-08",9768.68,13455.98
"1974-10-09",10099.86,13460.25
"1974-10-10",10415.73,13464.53
"1974-10-11",10608.25,13468.81
"1974-10-14",10777.03,13481.65
"1974-10-15",10663.75,13485.92
"1974-10-16",10475.22,13490.2
"1974-10-17",10485.31,13494.48
"1974-10-18",10690.95,13498.76
"1974-10-21",10919.85,13511.59
"1974-10-22",10929.14,13515.87
"1974-10-23",10674.78,13520.15
"1974-10-24",10740.96,13524.43
"1974-10-25",10826.41,13528.71
"1974-10-28",10819.78,13541.54
"1974-10-29",11082.21,13545.82
"1974-10-30",11240.6,13550.1
"1974-10-31",11080.02,13554.38
"1974-11-01",11144.52,13557.91
"1974-11-04",11060.77,13568.52
"1974-11-05",11383,13572.06
"1974-11-06",11505.91,13575.6
"1974-11-07",11560.42,13579.13
"1974-11-08",11729.03,13582.67
"1974-11-11",11729.95,13593.28
"1974-11-12",11463.33,13596.82
"1974-11-13",11558.98,13600.35
"1974-11-14",11623.11,13603.89
"1974-11-15",11518.78,13607.43
"1974-11-18",11269.53,13618.04
"1974-11-19",11064.81,13621.57
"1974-11-20",10973.26,13625.11
"1974-11-21",11093.66,13628.65
"1974-11-22",11254.08,13632.18
"1974-11-25",11287.87,13642.79
"1974-11-26",11400.32,13646.33
"1974-11-27",11416.09,13649.87
"1974-11-29",11364.54,13656.94
"1974-12-02",11093.45,13667.32
"1974-12-03",10870.98,13670.75
"1974-12-04",10697.9,13674.17
"1974-12-05",10610.04,13677.59
"1974-12-06",10530.96,13681.01
"1974-12-09",10562.88,13691.28
"1974-12-10",10671.75,13694.7
"1974-12-11",10757.19,13698.13
"1974-12-12",10837.33,13701.55
"1974-12-13",10833.8,13704.97
"1974-12-16",10847.84,13715.24
"1974-12-17",11137.85,13718.66
"1974-12-18",11163.2,13722.08
"1974-12-19",11156.03,13725.51
"1974-12-20",11050.05,13728.93
"1974-12-23",11004.82,13739.2
"1974-12-24",11064.06,13742.62
"1974-12-26",11150.25,13749.47
"1974-12-27",11178.37,13752.89
"1974-12-30",11162.91,13763.16
"1974-12-31",11167.91,13766.58
"1975-01-02",11327.55,13770
"1975-01-03",11506.1,13771.71
"1975-01-06",11599.26,13776.85
"1975-01-07",11510.71,13778.56
"1975-01-08",11621,13780.27
"1975-01-09",11926.44,13781.98
"1975-01-10",12286.94,13783.69
"1975-01-13",12321.06,13788.83
"1975-01-14",12120.77,13790.54
"1975-01-15",12139.41,13792.25
"1975-01-16",12150.94,13793.96
"1975-01-17",12244.68,13795.67
"1975-01-20",12177.01,13800.8
"1975-01-21",12145.66,13802.52
"1975-01-22",12312.07,13804.23
"1975-01-23",12326.72,13805.94
"1975-01-24",12457.38,13807.65
"1975-01-27",12859.62,13812.78
"1975-01-28",12893.79,13814.49
"1975-01-29",12969.12,13816.21
"1975-01-30",12816.03,13817.92
"1975-01-31",12991.76,13819.63
"1975-02-03",13078.08,13831
"1975-02-04",13102.88,13834.79
"1975-02-05",13366.45,13838.58
"1975-02-06",13289.15,13842.36
"1975-02-07",13218.59,13846.15
"1975-02-10",13058.7,13857.52
"1975-02-11",13233.48,13861.31
"1975-02-12",13478.74,13865.1
"1975-02-13",13626.36,13868.89
"1975-02-14",13909.34,13872.68
"1975-02-18",13936.87,13887.84
"1975-02-19",14258.75,13891.63
"1975-02-20",14494.96,13895.41
"1975-02-21",14654.77,13899.2
"1975-02-24",14327.55,13910.57
"1975-02-25",13961.41,13914.36
"1975-02-26",14021.62,13918.15
"1975-02-27",14207.06,13921.94
"1975-02-28",14329.42,13925.73
"1975-03-03",14492.53,13930.86
"1975-03-04",14538.36,13932.57
"1975-03-05",14575.91,13934.29
"1975-03-06",14826.58,13936
"1975-03-07",15026.41,13937.71
"1975-03-10",15118.08,13942.84
"1975-03-11",15128.94,13944.55
"1975-03-12",15126.34,13946.27
"1975-03-13",15132.71,13947.98
"1975-03-14",15292.11,13949.69
"1975-03-17",15419.85,13954.82
"1975-03-18",15334.56,13956.53
"1975-03-19",15190.87,13958.24
"1975-03-20",14788.84,13959.96
"1975-03-21",14731.13,13961.67
"1975-03-24",14120.27,13966.8
"1975-03-25",14135.32,13968.51
"1975-03-26",14397.94,13970.22
"1975-03-27",14361.63,13971.93
"1975-03-31",14216.55,13978.78
"1975-04-01",14003.68,13980.55
"1975-04-02",13899.02,13982.32
"1975-04-03",13766.48,13984.08
"1975-04-04",13521.82,13985.85
"1975-04-07",13283.44,13991.16
"1975-04-08",13381.3,13992.93
"1975-04-09",13716.98,13994.69
"1975-04-10",13799.44,13996.46
"1975-04-11",13853.14,13998.23
"1975-04-14",14056.79,14003.54
"1975-04-15",14172.86,14005.31
"1975-04-16",14189.97,14007.07
"1975-04-17",14444.32,14008.84
"1975-04-18",14318.78,14010.61
"1975-04-21",14331.78,14015.92
"1975-04-22",14527.64,14017.68
"1975-04-23",14441.11,14019.45
"1975-04-24",14679.63,14021.22
"1975-04-25",14802.2,14022.99
"1975-04-28",14649.8,14028.29
"1975-04-29",14432.52,14030.06
"1975-04-30",14700.29,14031.83
"1975-05-01",14643.04,14034.4
"1975-05-02",14884.19,14036.96
"1975-05-05",14970.95,14044.67
"1975-05-06",14689.35,14047.23
"1975-05-07",14881.25,14049.8
"1975-05-08",14984.22,14052.37
"1975-05-09",15272,14054.93
"1975-05-12",15293.82,14062.63
"1975-05-13",15344.66,14065.2
"1975-05-14",15469.39,14067.77
"1975-05-15",15136.3,14070.33
"1975-05-16",14901.17,14072.9
"1975-05-19",15000.31,14080.6
"1975-05-20",15185.63,14083.17
"1975-05-21",15069.28,14085.74
"1975-05-22",15223.15,14088.3
"1975-05-23",15339.23,14090.87
"1975-05-27",15077.57,14101.14
"1975-05-28",14995.86,14103.7
"1975-05-29",15079.32,14106.27
"1975-05-30",15281.82,14108.84
"1975-06-02",15354.39,14118.48
"1975-06-03",15455.26,14122.02
"1975-06-04",15313.98,14125.55
"1975-06-05",15258.04,14129.09
"1975-06-06",15341.54,14132.63
"1975-06-09",14924.77,14143.24
"1975-06-10",14889.72,14146.77
"1975-06-11",14888.87,14150.31
"1975-06-12",14585.36,14153.85
"1975-06-13",14864.36,14157.38
"1975-06-16",15001.17,14167.99
"1975-06-17",14893.62,14171.53
"1975-06-18",14808.54,14175.07
"1975-06-19",15054.1,14178.6
"1975-06-20",15010.83,14182.14
"1975-06-23",15123.49,14192.75
"1975-06-24",15392.72,14196.29
"1975-06-25",15508.5,14199.82
"1975-06-26",15563.36,14203.36
"1975-06-27",15509.15,14206.9
"1975-06-30",15552.7,14217.51
"1975-07-01",15443.82,14222.64
"1975-07-02",15248.98,14227.77
"1975-07-03",15395.73,14232.91
"1975-07-07",15125.3,14253.44
"1975-07-08",15168.13,14258.58
"1975-07-09",15589.37,14263.71
"1975-07-10",15548.73,14268.85
"1975-07-11",15667.48,14273.98
"1975-07-14",15776.73,14289.38
"1975-07-15",15979.94,14294.52
"1975-07-16",15825.13,14299.65
"1975-07-17",15562.49,14304.78
"1975-07-18",15607.59,14309.92
"1975-07-21",15385.6,14325.32
"1975-07-22",15210.93,14330.45
"1975-07-23",14967.04,14335.59
"1975-07-24",14805.52,14340.72
"1975-07-25",14803.85,14345.85
"1975-07-28",14764.17,14361.26
"1975-07-29",14679.01,14366.39
"1975-07-30",14854.92,14371.52
"1975-07-31",14586.21,14376.66
"1975-08-01",14426.86,14377.51
"1975-08-04",14310.03,14380.08
"1975-08-05",14233.56,14380.94
"1975-08-06",14187.4,14381.79
"1975-08-07",14241.48,14382.65
"1975-08-08",14130.22,14383.5
"1975-08-11",14291.33,14386.07
"1975-08-12",14418.29,14386.93
"1975-08-13",14211.66,14387.78
"1975-08-14",13874.68,14388.64
"1975-08-15",13977.53,14389.49
"1975-08-18",13967.01,14392.06
"1975-08-19",13714.45,14392.92
"1975-08-20",13440.24,14393.77
